    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 2013.6666  265    24.44     8.39     0.00       5.6409       2.3250       6.2537     250.0800    9487.8161
 2013.6666  266    26.33    11.56     0.00       5.2856       2.2700       6.6590     239.6770    8908.6312
 2013.6666  267    25.33    11.89     0.00       4.7675       2.1506       6.9476     215.0491    8060.4869
 2013.6666  268    22.94    10.94     0.00       4.1150       1.9457       7.1304     181.6215    7089.5088
 2013.6666  269    27.06    11.22     0.00       3.4464       1.7214       7.3504     148.7306    6001.3735
 2013.6666  270    30.06    15.78     0.00       2.9401       1.5441       7.5567     124.9219    5114.9571
 2013.6666  271    30.67    16.39     0.81       5.0476       2.1973       6.9689     212.7871    7948.3604
 2013.6666  272    20.22     6.44     0.10       4.0982       1.8134       6.9156     176.6729    7166.6241
 2013.6666  273    24.94     7.72     0.00       3.6848       1.7144       7.1570     160.3819    6384.9735
 2013.7500  274    26.72    10.17     0.00       3.4653       1.6949       7.3530     160.3832    5527.1506
 2013.7500  275    28.22    11.67     0.00       2.9121       1.4958       7.5053     132.6638    4880.2263
 2013.7500  276    29.83    14.39     1.02       5.6641       2.3472       6.6810     245.2357    8454.5815
 2013.7500  277    27.11    16.00     1.80       7.5768       3.0270       4.8066     278.0704    9228.1371
 2013.7500  278    29.11     5.50     0.58       7.3472       2.9355       4.4964     260.6981    8905.0919
 2013.7500  279    13.39     5.61     0.10       6.4629       2.5822       4.4429     224.8866    8266.0741
 2013.7500  280    10.44     4.56     0.15       6.6868       2.6711       4.2952     211.6703    7711.5667
 2013.7500  281    23.67     4.83     0.00       5.8439       2.3378       4.7101     225.5816    7615.1210
 2013.7500  282    25.11     9.00     0.00       5.2000       2.0918       5.1021     234.7424    7652.5193
 2013.7500  283    25.22    10.56     0.00       4.8537       1.9738       5.4506     232.2907    7648.2260
 2013.7500  284    26.33    11.22     0.00       4.7053       1.9473       5.7885     226.0219    7598.7250
 2013.7500  285    25.61     6.94     0.00       4.2568       1.8054       6.0608     200.6624    7235.6820
 2013.7500  286    20.17     4.17     0.00       3.8050       1.6540       6.2315     175.4920    6660.2725
 2013.7500  287    20.94     4.28     0.00       3.5178       1.5735       6.4339     163.8145    6148.8271
 2013.7500  288    19.00     7.44     2.06       7.8143       3.1214       3.9772     196.5608    7004.2545
 2013.7500  289    12.39     6.67     0.00       6.9739       2.7862       4.1135     187.7479    6695.5554
 2013.7500  290    13.44     2.44     0.00       6.0564       2.4215       4.2863     175.1339    6303.0124
 2013.7500  291    17.33     1.17     0.00       5.1875       2.0789       4.5253     169.6059    6034.9745
 2013.7500  292     9.39     0.11     0.00       4.4093       1.7716       4.6382     152.5757    5591.4354
 2013.7500  293    17.61     0.39     0.00       3.7347       1.5096       4.8897     151.7512    5436.3251
 2013.7500  294    17.50    -0.06     0.00       3.1237       1.2736       5.1051     146.9285    5237.2223
 2013.7500  295    11.94    -0.56     0.00       2.8105       1.1559       5.2382     135.4343    4928.2888
 2013.7500  296    10.56    -1.06     0.00       2.0632       1.9293       5.3030     117.8880   10251.8368
 2013.7500  297     7.94    -1.06     0.00       1.8356       1.7121       5.3654     106.4731    9567.1469
 2013.7500  298     9.72    -2.89     0.00       1.6447       1.5471       5.4264      95.8496    8920.6123
 2013.7500  299    14.56    -2.28     0.00       1.5556       1.4772       5.5194      91.9559    8588.3152
 2013.7500  300    12.22    -2.00     0.00       1.4486       1.3899       5.5853      85.9646    8172.6056
 2013.7500  301    19.78    -0.89     0.00       1.4496       1.4068       5.6963      87.4145    8098.8348
 2013.7500  302    14.39     2.78     0.23       1.3935       1.3073       5.4608      89.5841    8163.6059
 2013.7500  303    13.61     6.44     0.25       1.6985       1.9016       5.1835      97.7071    8551.1976
 2013.7500  304    15.83     4.00     0.74       5.7494       6.9320       4.1074     101.0459   11149.0536
 2013.8334  305    13.72     3.72     0.00       8.2648       8.5750       4.1940     113.0653    9043.1654
 2013.8334  306    15.44     2.67     0.08       7.5660       6.9295       4.1752     106.9386    8872.9423
 2013.8334  307    13.72     1.83     0.00       7.0891       6.3211       4.2552      99.5026    8598.8468
 2013.8334  308    14.33     4.17     0.00       6.9854       6.2293       4.3629      98.6489    8577.8451
 2013.8334  309    14.83     4.89     0.00       7.0054       6.2486       4.4629      98.4900    8573.6525
 2013.8334  310    12.61     0.89     2.46       9.4890       8.4531       3.4579      86.5409    8149.4182
 2013.8334  311     6.94    -1.39     0.00       9.4796       8.4443       3.5051      76.7016    7555.9068
 2013.8334  312     9.94    -1.67     0.00       9.0477       8.0602       3.5806      71.4875    7191.3373
 2013.8334  313    19.06     2.33     0.00       9.3152       8.3005       3.7015      77.7470    7371.2808
 2013.8334  314    16.28    -0.78     0.00       8.9112       7.9425       3.7593      73.9583    7119.1162
 2013.8334  315    12.78    -0.67     0.00       8.3382       7.4371       3.8295      70.2676    6860.4082
 2013.8334  316     7.39   -11.39     0.00       6.2668       5.5956       3.8141      51.0981    5868.2126
 2013.8334  317     0.33   -11.50     0.00       4.7842       4.2759       3.8245      38.9014    5163.0086
 2013.8334  318    10.83    -5.33     0.00       4.6357       4.1511       3.9499      39.3329    5132.3199
 2013.8334  319    12.56    -2.39     0.00       9.1994       8.2579       4.0516     446.8156    5194.2170
 2013.8334  320    14.11    -2.33     0.00       9.3024       8.3756       4.1353     454.5425    5197.5858
 2013.8334  321    20.94     7.44     0.00      12.1252      10.9576       4.3114     601.5806    5831.0807
 2013.8334  322    15.17    -1.61     0.20      10.9593       9.8262       4.0599     539.4702    5575.3636
 2013.8334  323    13.72    -1.78     0.00      10.1812       9.1551       4.1309     500.5038    5415.3883
 2013.8334  324    16.50     0.56     0.00      10.2967       9.2920       4.2320     507.1297    5464.4096
 2013.8334  325    12.00     1.22     0.00      10.0487       9.1064       4.3095     496.5190    5430.4564
 2013.8334  326     2.00    -8.56     0.30       8.1294       0.0000       4.2452     404.8541    4986.4796
 2013.8334  327    -3.50    -9.67     0.00       6.7354       0.0000       4.2198     341.4794    4654.0517
 2013.8334  328    -5.83   -12.78     0.00       5.5847       0.0000       4.1969     290.8891    4368.2986
 2013.8334  329    -1.94   -12.17     0.00       4.8651       0.0000       4.1897     260.7660    4188.9152
 2013.8334  330     4.56    -3.89     0.00       4.7186       0.0000       4.0626     254.4261    4156.4956
 2013.8334  331     1.06   -11.50     0.00       3.5212       3.1647       3.9517     219.9354    3689.0680
 2013.8334  332     0.11   -12.00     0.00       3.2108       2.8912       3.9678     217.0199    3370.7052
 2013.8334  333     1.17    -9.06     0.00       3.0881       2.7870       4.0219     214.2214    3247.0244
 2013.8334  334     8.11    -8.17     0.00       3.0128       2.7305       4.1059     211.5011    3203.5649
 2013.9166  335    13.06    -4.72     0.00       2.9870       2.7209       4.2167     211.5629    3193.5686
 2013.9166  336     9.78    -4.22     0.00       2.9394       2.6933       4.2940     208.9340    3216.4943
 2013.9166  337    16.61     0.39     0.00       2.9636       2.7338       4.4272     206.2185    3440.8355
 2013.9166  338     9.17    -1.83     0.00       2.8663       2.6629       4.4756     203.4512    3422.8456
 2013.9166  339    -1.33   -12.56     0.00       2.6263       2.4494       4.3879     201.0451    2946.9681
 2013.9166  340    -9.00   -15.28     0.00       2.4682       2.3054       4.3345     198.8601    2552.5808
 2013.9166  341   -10.06   -19.00     0.00       2.3643       2.2105       4.2753     196.8828    2188.7670
 2013.9166  342    -8.89   -18.72     0.18       2.3555       0.0000       4.3813     194.8492    2309.7824
 2013.9166  343    -7.56   -17.89     0.23       2.3318       0.0000       4.3880     192.8003    2360.1660
 2013.9166  344    -8.28   -19.06     0.00       2.3031       0.0000       4.3840     190.7608    2368.1270
 2013.9166  345    -1.89   -11.83     0.00       2.2773       0.0000       4.4030     188.7029    2429.6673
 2013.9166  346    -9.44   -16.94     0.00       2.2471       0.0000       4.3829     186.6762    2399.6231
 2013.9166  347    -0.06   -13.06     0.00       2.2196       0.0000       4.3994     184.6430    2441.4615
 2013.9166  348     0.89    -9.83     0.00       2.1913       0.0000       4.4057     182.6052    2481.1794
 2013.9166  349    -5.50   -10.72     0.00       2.1671       0.0000       4.3934     180.5916    2466.6190
 2013.9166  350    -0.28   -10.11     0.00       2.1430       0.0000       4.3995     178.5854    2484.8239
 2013.9166  351     7.17   -10.44     0.00       2.1855       0.0000       4.2257     176.5477    2531.3509
 2013.9166  352     5.78    -5.06     0.00       2.1123       1.9365       4.2212     174.5455    2506.8808
 2013.9166  353    14.56    -2.17     0.00       2.0702       1.9104       4.3353     172.5141    2622.5370
 2013.9166  354     4.06    -8.83     0.00       2.0470       1.8987       4.3119     170.5794    2431.9664
 2013.9166  355    -7.33    -9.50     0.00       2.0254       1.8808       4.2867     168.7809    2251.7866
 2013.9166  356    -3.89    -8.06     0.89       1.9981       0.0000       4.3408     166.5100    2323.6009
 2013.9166  357    -6.44   -15.61     0.00       1.9766       0.0000       4.3269     164.7197    2306.5993
 2013.9166  358   -12.56   -23.00     0.00       1.9558       0.0000       4.3030     162.9795    2234.3811
 2013.9166  359    -3.39   -16.44     0.00       1.9350       0.0000       4.3184     161.2475    2247.8646
 2013.9166  360     5.00    -8.50     0.00       1.9140       0.0000       4.3408     159.4985    2314.9776
 2013.9166  361     6.00    -7.61     0.00       1.8929       0.0000       4.3463     157.7431    2361.3694
 2013.9166  362    10.67    -7.61     0.00       2.3486       0.0000       4.0418     155.9589    2416.3327
 2013.9166  363    10.00   -13.39     0.00      10.9168       0.0000       3.6054     154.1861    2432.9026
 2013.9166  364    -9.89   -15.94     0.00      10.4464       0.0000       3.5737     152.4755    2337.8932
 2013.9166  365    -0.17   -13.39     0.00       9.9417       0.0000       3.5830     150.7841    2332.2497
 2014.0000    1     3.83   -13.72     0.00      10.1942       9.0831       3.4950     151.2477    2092.1028
 2014.0000    2   -11.28   -18.44     0.18       9.7205       0.0000       3.5274     149.6655    2088.7005
 2014.0000    3   -13.17   -20.22     0.00       9.2274       0.0000       3.5187     148.1437    2053.2593
 2014.0000    4     2.44   -16.00     0.00       9.4725       0.0000       3.5311     146.6151    2098.9779
 2014.0000    5     0.00   -16.00     0.00       9.0050       0.0000       3.5286     145.0944    2112.5387
 2014.0000    6   -12.89   -24.67     0.00       8.5396       0.0000       3.4984     143.6238    2030.0430
 2014.0000    7   -15.94   -24.22     0.00       8.0786       0.0000       3.4874     142.1949    1964.6147
 2014.0000    8    -2.06   -21.89     0.00       7.6316       0.0000       3.5026     140.7728    1977.9751
 2014.0000    9    -7.94   -14.22     0.00       7.2057       0.0000       3.5037     139.3604    1984.7967
 2014.0000   10    -1.50   -14.06     0.00       6.8067       0.0000       3.5115     137.9492    2011.5151
 2014.0000   11     0.94    -4.22     0.00       4.9670       4.4258       3.5536     136.5404    2036.2791
 2014.0000   12     7.17    -2.33     0.00       3.3538       2.9914       3.6497     135.0944    2127.0415
 2014.0000   13    11.22     0.67     0.05       2.4193       2.1581       3.6938     133.5953    2315.2001
 2014.0000   14     7.39    -0.17     0.00       2.2486       2.0083       3.7598     132.0353    2387.3158
 2014.0000   15     3.67   -11.72     0.00       2.1058       1.8836       3.7268     130.6066    2125.3970
 2014.0000   16     5.89   -12.67     0.00       2.0258       1.8161       3.7782     129.2979    1972.2034
 2014.0000   17     6.33   -11.67     0.00       1.9589       1.7611       3.8487     128.0385    1889.1892
 2014.0000   18     3.50   -12.17     0.00       1.8750       1.6904       3.8918     126.8306    1795.5031
 2014.0000   19     5.44    -8.56     0.00       1.7750       1.6064       3.9885     125.6328    1809.7392
